;;;;;;;;;;;;;;;;;;;;;;;H;A;H;A;H;A
2017;22;Apr;11:00;USA;NBA ;2016/2017;Utah Jazz;Los Angeles Clippers;UTA;LAC;34;21;H;O;;;106;111;A;O;5;217;1,91;2,02;1,9;2,01;1,86;1,95
2017;22;Apr;01:30;USA;NBA ;2016/2017;Oklahoma City Thunder;Houston Rockets;OKC;HOU;34;25;H;O;;;115;113;H;O;2;228;1,69;2,35;1,72;2,25;1,66;2,3
2017;21;Apr;23:00;USA;NBA ;2016/2017;Chicago Bulls;Boston Celtics;CHI;BOS;15;33;A;U;;;87;104;A;U;17;191;1,82;2,12;1,85;2,06;1,83;2
2017;21;Apr;01:30;USA;NBA ;2016/2017;Memphis Grizzlies;San Antonio Spurs;MEM;SAS;21;21;D;U;;;105;94;H;O;11;199;2,46;1,63;2,44;1,63;2,3;1,66
2017;21;Apr;00:00;USA;NBA ;2016/2017;Milwaukee Bucks;Toronto Raptors;MIL;TOR;32;12;H;U;;;104;77;H;U;27;181;1,88;2,04;1,88;2,03;1,86;1,95
2017;20;Apr;02:30;USA;NBA;2016/2017;Golden State Warriors;Portland Trail Blazers;GSW;POR;33;17;H;U;;;110;81;H;U;29;191;1,04;16,5;1,04;15,53;1,04;13
2017;20;Apr;00:00;USA;NBA;2016/2017;Houston Rockets;Oklahoma City Thunder;HOU;OKC;26;35;A;O;;;115;111;H;O;4;226;1,29;4,05;1,3;3,95;1,28;3,75
2017;20;Apr;00:00;USA;NBA;2016/2017;Washington Wizards;Atlanta Hawks;WAS;ATL;23;24;A;U;;;109;101;H;O;8;210;1,48;2,93;1,47;2,9;1,45;2,8
2017;19;Apr;02:30;USA;NBA;2016/2017;Los Angeles Clippers;Utah Jazz;LAC;UTA;29;18;H;U;;;99;91;H;U;8;190;1,29;4,15;1,28;4,11;1,27;3,8
2017;19;Apr;00:00;USA;NBA;2016/2017;Boston Celtics;Chicago Bulls;BOS;CHI;26;31;A;O;;;97;111;A;O;14;208;1,41;3,26;1,4;3,22;1,34;3,35
2017;19;Apr;00:00;USA;NBA;2016/2017;Toronto Raptors;Milwaukee Bucks;TOR;MIL;28;25;H;O;;;106;100;H;O;6;206;1,3;4;1,3;3,95;1,29;3,7
2017;18;Apr;01:30;USA;NBA;2016/2017;San Antonio Spurs;Memphis Grizzlies;SAS;MEM;29;16;H;U;;;96;82;H;U;14;178;1,16;6,5;1,16;6,16;1,14;6
2017;17;Apr;23:00;USA;NBA;2016/2017;Cleveland Cavaliers;Indiana Pacers;CLE;IND;32;29;H;O;;;117;111;H;O;6;228;1,3;4;1,29;4;1,27;3,8
2017;17;Apr;01:00;USA;NBA;2016/2017;Houston Rockets;Oklahoma City Thunder;HOU;OKC;27;29;A;O;;;118;87;H;O;31;205;1,31;3,9;1,31;3,85;1,33;3,4
2017;16;Apr;22:30;USA;NBA;2016/2017;Boston Celtics;Chicago Bulls;BOS;CHI;28;23;H;O;;;102;106;A;O;4;208;1,3;4;1,3;3,95;1,25;4,2
2017;16;Apr;20:30;USA;NBA;2016/2017;Golden State Warriors;Portland Trail Blazers;GSW;POR;31;27;H;O;;;121;109;H;O;12;230;1,05;14,5;1,07;11,25;1,07;9
2017;16;Apr;17:00;USA;NBA;2016/2017;Washington Wizards;Atlanta Hawks;WAS;ATL;25;29;A;O;;;114;107;H;O;7;221;1,49;2,88;1,52;2,73;1,5;2,7
2017;16;Apr;02:30;USA;NBA;2016/2017;Los Angeles Clippers;Utah Jazz;LAC;UTA;24;22;H;U;;;95;97;A;U;2;192;1,48;2,94;1,45;2,99;1,43;2,9
2017;16;Apr;00:00;USA;NBA;2016/2017;San Antonio Spurs;Memphis Grizzlies;SAS;MEM;25;30;A;O;;;111;82;H;U;29;193;1,21;5,2;1,24;4,65;1,18;5,25
2017;16;Apr;06:30;USA;NBA;2016/2017;Toronto Raptors;Milwaukee Bucks;TOR;MIL;22;30;A;O;;;83;97;A;U;14;180;1,35;3,6;1,33;3,64;1,37;3,2
2017;15;Apr;19:00;USA;NBA;2016/2017;Cleveland Cavaliers;Indiana Pacers;CLE;IND;34;29;H;O;;;109;108;H;O;1;217;1,24;4,7;1,26;4,34;1,19;5
2017;13;Apr;03:30;USA;NBA;2016/2017;Golden State Warriors;Los Angeles Lakers;GSW;LAL;43;28;H;O;;;109;94;H;O;15;203;1,09;9,6;1,09;9,28;1,07;9,5
2017;13;Apr;02:30;USA;NBA;2016/2017;Los Angeles Clippers;Sacramento Kings;LAC;SAC;30;23;H;O;;;115;95;H;O;20;210;1,04;16,5;1,04;15,91;1,04;13,5
2017;13;Apr;02:30;USA;NBA;2016/2017;Portland Trail Blazers;New Orleans Pelicans;POR;NOP;30;22;H;O;;;100;103;A;O;3;203;1,2;5,3;1,16;6,16;1,11;6,75
2017;13;Apr;01:00;USA;NBA;2016/2017;Utah Jazz;San Antonio Spurs;UTA;SAS;32;23;H;O;;;101;97;H;U;4;198;1,58;2,6;1,57;2,58;1,57;2,55
2017;13;Apr;00:00;USA;NBA;2016/2017;Boston Celtics;Milwaukee Bucks;BOS;MIL;25;36;A;O;;;112;94;H;O;18;206;1,06;12,5;1,07;11,51;1,07;9
2017;13;Apr;00:00;USA;NBA;2016/2017;Chicago Bulls;Brooklyn Nets;CHI;BKN;27;13;H;U;;;112;73;H;U;39;185;1,08;11;1,07;10,71;1,19;5
2017;13;Apr;01:00;USA;NBA;2016/2017;Cleveland Cavaliers;Toronto Raptors;CLE;TOR;21;26;A;U;;;83;98;A;U;15;181;2,15;1,8;2,4;1,65;2,45;1,6
2017;13;Apr;00:00;USA;NBA;2016/2017;Houston Rockets;Minnesota Timberwolves;HOU;MIN;33;32;H;O;;;123;118;H;O;5;241;1,27;4,3;1,27;4,26;1,26;4
2017;13;Apr;01:00;USA;NBA;2016/2017;Indiana Pacers;Atlanta Hawks;IND;ATL;22;15;H;U;;;104;86;H;U;18;190;1,11;8,6;1,11;8,04;1,1;7,5
2017;13;Apr;01:00;USA;NBA;2016/2017;Memphis Grizzlies;Dallas Mavericks;MEM;DAL;27;22;H;U;;;93;100;A;U;7;193;1,29;4,1;1,29;4,05;1,3;3,65
2017;13;Apr;01:00;USA;NBA;2016/2017;Miami Heat;Washington Wizards;MIA;WAS;23;27;A;U;;;110;102;H;O;8;212;1,14;5,8;1,22;4,9;1,2;4,75
2017;13;Apr;01:00;USA;NBA;2016/2017;New York Knicks;Philadelphia 76ers;NYK;PHI;25;22;H;U;;;114;113;H;O;1;227;2,1;1,84;2,09;1,83;2,3;1,66
2017;13;Apr;00:00;USA;NBA;2016/2017;Oklahoma City Thunder;Denver Nuggets;OKC;DEN;26;25;H;O;;;105;111;A;O;6;216;1,56;2,67;1,54;2,66;1,54;2,65
2017;13;Apr;00:00;USA;NBA;2016/2017;Orlando Magic;Detroit Pistons;ORL;DET;38;17;H;O;;;113;109;H;O;4;222;1,81;2,13;1,81;2,12;1,74;2,15
2017;12;Apr;02:30;USA;NBA;2016/2017;Los Angeles Lakers;New Orleans Pelicans;LAL;NOP;26;25;H;O;;;108;96;H;O;12;204;1,69;2,34;1,68;2,32;1,64;2,35
2017;12;Apr;04:30;USA;NBA;2016/2017;Sacramento Kings;Phoenix Suns;SAC;PHX;28;25;H;O;;;129;104;H;O;25;233;1,63;2,46;1,63;2,44;1,62;2,4
2017;12;Apr;00:30;USA;NBA;2016/2017;Dallas Mavericks;Denver Nuggets;DAL;DEN;26;23;H;U;;;91;109;A;O;18;200;2,01;1,92;1,95;1,95;1,95;1,86
2017;12;Apr;02:00;USA;NBA;2016/2017;Minnesota Timberwolves;Oklahoma City Thunder;MIN;OKC;16;33;A;U;;;98;100;A;U;2;198;1,33;1,9;1,84;2,08;1,54;2,65
2017;12;Apr;01:30;USA;NBA;2016/2017;Atlanta Hawks;Charlotte Hornets;ATL;CHA;38;26;H;O;;;103;76;H;U;27;179;1,2;1,22;1,3;3,92;1,3;3,65
2017;11;Apr;02:30;USA;NBA;2016/2017;Golden State Warriors;Utah Jazz;GSW;UTA;33;32;H;O;;;99;105;A;O;6;204;1,19;5,6;1,21;5,08;1,18;5,25
2017;11;Apr;04:30;USA;NBA;2016/2017;Los Angeles Clippers;Houston Rockets;LAC;HOU;35;35;D;O;;;125;96;H;O;29;221;1,37;3,48;1,42;3,11;1,4;3,1
2017;11;Apr;02:00;USA;NBA;2016/2017;Portland Trail Blazers;San Antonio Spurs;POR;SAS;31;28;H;O;;;99;98;H;U;1;197;2,79;1,52;2,62;1,56;2,6;1,55
2017;11;Apr;00:00;USA;NBA;2016/2017;Chicago Bulls;Orlando Magic;CHI;ORL;34;13;H;U;;;122;75;H;U;47;197;1,24;4,65;1,27;4,26;1,22;4,5
2017;11;Apr;01:00;USA;NBA;2016/2017;Detroit Pistons;Washington Wizards;DET;WAS;21;34;A;O;;;101;105;A;O;4;206;1,83;2,11;2,12;1,81;2,05;1,8
2017;11;Apr;00:00;USA;NBA;2016/2017;Milwaukee Bucks;Charlotte Hornets;MIL;CHA;18;24;A;U;;;89;79;H;U;10;168;1,43;3,14;1,42;3,11;1,41;3
2017;10;Apr;23:30;USA;NBA;2016/2017;Boston Celtics;Brooklyn Nets;BOS;BKN;28;13;H;U;;;114;105;H;O;9;219;1,15;6,6;1,17;5,8;1,14;6
2017;10;Apr;23:30;USA;NBA;2016/2017;Miami Heat;Cleveland Cavaliers;MIA;CLE;24;37;A;O;108;108;124;121;H;O;3;245;1,56;2,66;1,53;2,71;1,55;2,6
2017;10;Apr;23:00;USA;NBA;2016/2017;Philadelphia 76ers;Indiana Pacers;PHI;IND;20;35;A;O;;;111;120;A;O;9;231;4,15;1,29;4,11;1,28;3,9;1,27
2017;10;Apr;01:30;USA;NBA;2016/2017;Los Angeles Lakers;Minnesota Timberwolves;LAL;MIN;29;21;H;U;;;110;109;H;O;1;219;2,83;1,51;2,73;1,52;2,7;1,5
2017;9;Apr;22:00;USA;NBA;2016/2017;Memphis Grizzlies;Detroit Pistons;MEM;DET;28;24;H;O;;;90;103;A;U;13;193;1,36;3,52;1,36;3,48;1,34;3,35
2017;9;Apr;22:00;USA;NBA;2016/2017;Phoenix Suns;Dallas Mavericks;PHX;DAL;40;29;H;O;;;124;111;H;O;13;235;1,84;2,1;1,83;2,09;1,86;1,95
2017;9;Apr;22:00;USA;NBA;2016/2017;Sacramento Kings;Houston Rockets;SAC;HOU;27;42;A;O;;;128;135;A;O;7;263;4,95;1,22;5,04;1,21;5;1,19
2017;9;Apr;21:00;USA;NBA;2016/2017;Denver Nuggets;Oklahoma City Thunder;DEN;OKC;26;27;A;O;;;105;106;A;O;1;211;1,53;2,73;1,56;2,62;1,54;2,65
2017;9;Apr;19:30;USA;NBA;2016/2017;Atlanta Hawks;Cleveland Cavaliers;ATL;CLE;21;38;A;O;111;111;126;125;H;O;1;251;2,41;1,67;2,14;1,79;2,1;1,76
2017;9;Apr;16:00;USA;NBA;2016/2017;New York Knicks;Toronto Raptors;NYK;TOR;29;23;H;O;;;97;110;A;O;13;207;5;1,2;5,42;1,19;5,25;1,18
2017;9;Apr;02:30;USA;NBA;2016/2017;Golden State Warriors;New Orleans Pelicans;GSW;NOP;23;17;H;U;;;123;101;H;O;22;224;1,03;26;1,07;11,51;1,09;8
2017;9;Apr;02:00;USA;NBA;2016/2017;Portland Trail Blazers;Utah Jazz;POR;UTA;34;20;H;O;;;101;86;H;U;15;187;1,84;2,1;1,93;1,98;1,9;1,9
2017;9;Apr;00:30;USA;NBA;2016/2017;San Antonio Spurs;Los Angeles Clippers;SAS;LAC;23;22;H;U;;;87;98;A;U;11;185;1,7;2,33;1,68;2,32;1,62;2,4
2017;8;Apr;23:00;USA;NBA;2016/2017;Philadelphia 76ers;Milwaukee Bucks;PHI;MIL;21;23;A;U;;;82;90;A;U;8;172;3,16;1,42;3,05;1,43;2,95;1,42
2017;8;Apr;23:00;USA;NBA;2016/2017;Washington Wizards;Miami Heat;WAS;MIA;29;28;H;O;;;103;106;A;O;3;209;1,45;3,02;1,43;3,1;1,41;3
2017;8;Apr;22:00;USA;NBA;2016/2017;Charlotte Hornets;Boston Celtics;CHA;BOS;28;32;A;O;;;114;121;A;O;7;235;2,05;1,88;2;1,91;2;1,83
2017;8;Apr;22:00;USA;NBA;2016/2017;Orlando Magic;Indiana Pacers;ORL;IND;38;39;A;O;;;112;127;A;O;15;239;2,64;1,56;2,55;1,58;2,55;1,57
2017;8;Apr;21:00;USA;NBA;2016/2017;Brooklyn Nets;Chicago Bulls;BKN;CHI;32;25;H;O;;;107;106;H;O;1;213;2,34;1,69;2,32;1,68;2,3;1,66
2017;8;Apr;02:30;USA;NBA;2016/2017;Los Angeles Lakers;Sacramento Kings;LAL;SAC;18;31;A;U;;;98;94;H;U;4;192;1,82;2,12;1,81;2,11;1,76;2,1
2017;8;Apr;02:00;USA;NBA;2016/2017;Phoenix Suns;Oklahoma City Thunder;PHX;OKC;32;19;H;O;;;120;99;H;O;21;219;4,15;1,29;4,11;1,28;4;1,26
2017;8;Apr;01:00;USA;NBA;2016/2017;Denver Nuggets;New Orleans Pelicans;DEN;NOP;30;25;H;O;;;122;106;H;O;16;228;1,34;3,64;1,33;3,7;1,31;3,6
2017;8;Apr;02:00;USA;NBA;2016/2017;Utah Jazz;Minnesota Timberwolves;UTA;MIN;29;31;A;O;;;120;113;H;O;7;233;1,21;5,1;1,24;4,65;1,22;4,5
2017;8;Apr;01:30;USA;NBA;2016/2017;Dallas Mavericks;San Antonio Spurs;DAL;SAS;26;21;H;U;;;89;102;A;U;13;191;1,44;3,08;1,36;3,44;1,35;3,3
2017;8;Apr;01:00;USA;NBA;2016/2017;Houston Rockets;Detroit Pistons;HOU;DET;30;24;H;O;;;109;114;A;O;5;223;1,14;7,2;1,14;6,69;1,11;7
2017;8;Apr;00:00;USA;NBA;2016/2017;Memphis Grizzlies;New York Knicks;MEM;NYK;27;21;H;U;;;101;88;H;U;13;189;1,13;7,6;1,13;7,38;1,11;7
2017;8;Apr;00:30;USA;NBA;2016/2017;Cleveland Cavaliers;Atlanta Hawks;CLE;ATL;19;21;A;U;;;100;114;A;O;14;214;1,15;6,8;1,14;6,69;1,18;5,25
2017;7;Apr;23:30;USA;NBA;2016/2017;Toronto Raptors;Miami Heat;TOR;MIA;26;19;H;U;;;96;94;H;U;2;190;1,44;3,08;1,48;2,88;1,44;2,85
2017;7;Apr;02:30;USA;NBA;2016/2017;Portland Trail Blazers;Minnesota Timberwolves;POR;MIN;20;34;A;O;;;105;98;H;O;7;203;1,44;3,08;1,43;3,1;1,42;2,95
2017;7;Apr;00:00;USA;NBA;2016/2017;Atlanta Hawks;Boston Celtics;ATL;BOS;32;24;H;O;;;123;116;H;O;7;239;2,07;1,86;2,09;1,83;2;1,83
2017;6;Apr;23:30;USA;NBA;2016/2017;New York Knicks;Washington Wizards;NYK;WAS;27;33;A;O;;;103;106;A;O;3;209;2,96;1,47;2,93;1,47;2,9;1,43
2017;6;Apr;23:00;USA;NBA;2016/2017;Indiana Pacers;Milwaukee Bucks;IND;MIL;25;21;H;U;;;104;89;H;U;15;193;1,55;2,68;1,54;2,66;1,54;2,65
2017;6;Apr;23:00;USA;NBA;2016/2017;Orlando Magic;Brooklyn Nets;ORL;BKN;22;25;A;U;;;115;107;H;O;8;222;1,74;2,27;1,7;2,29;1,68;2,25
2017;6;Apr;23:00;USA;NBA;2016/2017;Philadelphia 76ers;Chicago Bulls;PHI;CHI;17;27;A;U;;;90;102;A;U;12;192;3,26;1,41;3,22;1,4;3,2;1,37
2017;6;Apr;03:30;USA;NBA;2016/2017;Los Angeles Clippers;Dallas Mavericks;LAC;DAL;35;24;H;O;;;112;101;H;O;11;213;1,14;7,1;1,11;8,04;1,1;7,5
2017;6;Apr;02:00;USA;NBA;2016/2017;Phoenix Suns;Golden State Warriors;PHX;GSW;18;41;A;O;;;111;120;A;O;9;231;4,5;1,25;3,85;1,31;3,7;1,29
2017;6;Apr;00:30;USA;NBA;2016/2017;San Antonio Spurs;Los Angeles Lakers;SAS;LAL;14;31;A;U;;;95;102;A;U;7;197;1,19;5,5;1,19;5,42;1,18;5,25
2017;6;Apr;00:00;USA;NBA;2016/2017;Boston Celtics;Cleveland Cavaliers;BOS;CLE;20;19;H;U;;;91;114;A;O;23;205;1,61;2,53;1,63;2,44;1,62;2,4
2017;6;Apr;00:00;USA;NBA;2016/2017;Houston Rockets;Denver Nuggets;HOU;DEN;36;25;H;O;;;110;104;H;O;6;214;1,25;4,5;1,22;4,85;1,22;4,5
2017;6;Apr;00:00;USA;NBA;2016/2017;Memphis Grizzlies;Oklahoma City Thunder;MEM;OKC;27;34;A;O;;;100;103;A;O;3;203;1,89;2,03;1,87;2,04;1,83;2
2017;6;Apr;00:30;USA;NBA;2016/2017;Detroit Pistons;Toronto Raptors;DET;TOR;33;15;H;U;;;102;105;A;O;3;207;1,88;2,04;1,88;2,03;1,83;2
2017;5;Apr;23:00;USA;NBA;2016/2017;Charlotte Hornets;Miami Heat;CHA;MIA;23;27;A;U;;;99;112;A;O;13;211;1,79;2,16;1,83;2,09;1,83;2
2017;5;Apr;03:30;USA;NBA;2016/2017;Golden State Warriors;Minnesota Timberwolves;GSW;MIN;32;32;D;O;;;121;107;H;O;14;228;1,08;9;1,08;10,44;1,07;9
2017;5;Apr;03:30;USA;NBA;2016/2017;Sacramento Kings;Dallas Mavericks;SAC;DAL;22;17;H;U;;;98;87;H;U;11;185;1,85;2,08;2,11;1,81;1,71;2,2
2017;5;Apr;03:00;USA;NBA;2016/2017;Utah Jazz;Portland Trail Blazers;UTA;POR;24;17;H;U;;;106;87;H;U;19;193;1,39;3,34;1,38;3,31;1,36;3,25
2017;5;Apr;00:30;USA;NBA;2016/2017;San Antonio Spurs;Memphis Grizzlies;SAS;MEM;14;16;A;U;84;84;95;89;H;U;6;184;1,23;4,9;1,22;4,85;1,2;4,75
2017;5;Apr;02:00;USA;NBA;2016/2017;New Orleans Pelicans;Denver Nuggets;NOP;DEN;31;27;H;O;;;131;134;A;O;3;265;1,72;2,29;1,71;2,27;1,68;2,25
2017;5;Apr;01:00;USA;NBA;2016/2017;New York Knicks;Chicago Bulls;NYK;CHI;29;24;H;O;;;100;91;H;U;9;191;2,35;1,65;2,37;1,66;2,25;1,68
2017;5;Apr;00:00;USA;NBA;2016/2017;Oklahoma City Thunder;Milwaukee Bucks;OKC;MIL;28;20;H;U;;;110;79;H;U;31;189;1,52;2,67;1,52;2,73;1,5;2,7
2017;4;Apr;23:00;USA;NBA;2016/2017;Cleveland Cavaliers;Orlando Magic;CLE;ORL;28;31;A;O;;;122;102;H;O;20;224;1,2;4,75;1,22;4,9;1,19;5
2017;5;Apr;01:00;USA;NBA;2016/2017;Indiana Pacers;Toronto Raptors;IND;TOR;18;26;A;U;;;108;90;H;U;18;198;1,71;2,2;1,72;2,25;1,71;2,2
2017;4;Apr;23:00;USA;NBA;2016/2017;Philadelphia 76ers;Brooklyn Nets;PHI;BKN;27;40;A;O;;;118;141;A;O;23;259;1,91;1,91;1,95;1,95;1,86;1,95
2017;4;Apr;23:00;USA;NBA;2016/2017;Washington Wizards;Charlotte Hornets;WAS;CHA;22;24;A;U;;;118;111;H;O;7;229;1,59;2,5;1,6;2,51;1,58;2,5
2017;3;Apr;23:00;USA;NBA;2016/2017;Minnesota Timberwolves;Portland Trail Blazers;MIN;POR;29;23;H;O;;;110;109;H;O;1;219;1,56;2,64;1,56;2,61;1,52;2,67
2017;3;Apr;02:00;USA;NBA;2016/2017;Phoenix Suns;Houston Rockets;PHX;HOU;21;31;A;O;;;116;123;A;O;7;239;6,5;1,16;6,34;1,15;7;1,11
2017;3;Apr;00:00;USA;NBA;2016/2017;Golden State Warriors;Washington Wizards;GSW;WAS;35;30;H;O;;;139;115;H;O;24;254;1,2;5,4;1,19;5,35;1,16;5,5
2017;2;Apr;22:00;USA;NBA;2016/2017;Cleveland Cavaliers;Indiana Pacers;CLE;IND;26;27;A;O;104;104;135;130;H;O;5;265;1,24;4,8;1,22;4,85;1,22;4,5
2017;3;Apr;00:00;USA;NBA;2016/2017;Miami Heat;Denver Nuggets;MIA;DEN;30;37;A;O;;;113;116;A;O;3;229;1,56;2,65;1,55;2,63;1,55;2,6
2017;2;Apr;22:00;USA;NBA;2016/2017;New Orleans Pelicans;Chicago Bulls;NOP;CHI;21;28;A;U;;;110;117;A;O;7;227;1,37;3,48;1,36;3,44;1,34;3,35
2017;2;Apr;22:00;USA;NBA;2016/2017;Toronto Raptors;Philadelphia 76ers;TOR;PHI;28;29;A;O;;;113;105;H;O;8;218;1,15;6,8;1,14;6,69;1,13;6,25
2017;2;Apr;22:00;USA;NBA;2016/2017;Brooklyn Nets;Atlanta Hawks;BKN;ATL;29;24;H;O;;;91;82;H;U;9;173;2,23;1,75;2,17;1,78;2,15;1,74
2017;2;Apr;19:30;USA;NBA;2016/2017;Los Angeles Lakers;Memphis Grizzlies;LAL;MEM;22;27;A;U;;;108;103;H;O;5;211;3,56;1,36;3,52;1,35;3,45;1,32
2017;2;Apr;19:30;USA;NBA;2016/2017;Milwaukee Bucks;Dallas Mavericks;MIL;DAL;28;31;A;O;;;105;109;A;O;4;214;1,42;3,16;1,43;3,05;1,4;3,05
2017;2;Apr;20:30;USA;NBA;2016/2017;San Antonio Spurs;Utah Jazz;SAS;UTA;33;28;H;O;;;109;103;H;O;6;212;1,5;2,87;1,5;2,8;1,47;2,75
2017;2;Apr;19:00;USA;NBA;2016/2017;Oklahoma City Thunder;Charlotte Hornets;OKC;CHA;22;31;A;O;;;101;113;A;O;12;214;1,49;2,88;1,5;2,8;1,45;2,8
2017;2;Apr;17:00;USA;NBA;2016/2017;New York Knicks;Boston Celtics;NYK;BOS;23;34;A;O;;;94;110;A;O;16;204;3,34;1,39;3,31;1,38;3,2;1,37
2017;2;Apr;02:00;USA;NBA;2016/2017;Portland Trail Blazers;Phoenix Suns;POR;PHX;37;21;H;O;;;130;117;H;O;13;247;1,15;6,6;1,15;6,45;1,1;7,5
2017;2;Apr;00:00;USA;NBA;2016/2017;Minnesota Timberwolves;Sacramento Kings;MIN;SAC;31;18;H;U;;;117;123;A;O;6;240;1,12;7,8;1,12;7,71;1,1;7,5
2017;1;Apr;23:00;USA;NBA;2016/2017;Brooklyn Nets;Orlando Magic;BKN;ORL;33;33;D;O;;;121;111;H;O;10;232;1,7;2,33;1,69;2,31;1,64;2,35
2017;1;Apr;21:00;USA;NBA;2016/2017;Chicago Bulls;Atlanta Hawks;CHI;ATL;23;21;H;U;;;106;104;H;O;2;210;1,54;2,72;1,54;2,66;1,52;2,67
2017;1;Apr;20:30;USA;NBA;2016/2017;Los Angeles Clippers;Los Angeles Lakers;LAC;LAL;28;22;H;U;;;115;104;H;O;11;219;1,06;13,5;1,06;12,98;1,05;11
2017;1;Apr;02:30;USA;NBA;2016/2017;Golden State Warriors;Houston Rockets;GSW;HOU;23;25;A;U;;;107;98;H;O;9;205;1,27;4,3;1,27;4,26;1,26;4
2017;1;Apr;01:00;USA;NBA;2016/2017;Utah Jazz;Washington Wizards;UTA;WAS;24;19;H;U;;;95;88;H;U;7;183;1,72;2,29;1,71;2,27;1,68;2,25
2017;1;Apr;03:00;USA;NBA;2016/2017;Memphis Grizzlies;Dallas Mavericks;MEM;DAL;21;19;H;U;;;99;90;H;U;9;189;1,57;2,61;1,54;2,66;1,54;2,65
2017;1;Apr;00:00;USA;NBA;2016/2017;Miami Heat;New York Knicks;MIA;NYK;29;33;A;O;;;94;98;A;U;4;192;1,18;5,9;1,22;4,85;1,22;4,5
2017;1;Apr;00:00;USA;NBA;2016/2017;Milwaukee Bucks;Detroit Pistons;MIL;DET;35;22;H;O;95;95;108;105;H;O;3;213;1,19;5,5;1,19;5,42;1,18;5,25
2017;1;Apr;01:00;USA;NBA;2016/2017;New Orleans Pelicans;Sacramento Kings;NOP;SAC;32;19;H;O;;;117;89;H;O;28;206;1,15;6,6;1,15;6,45;1,14;6
2017;1;Apr;00:00;USA;NBA;2016/2017;Oklahoma City Thunder;San Antonio Spurs;OKC;SAS;25;16;H;U;;;95;100;A;U;5;195;2,04;1,91;1,97;1,93;1,95;1,86
2017;31;Mar;23:30;USA;NBA;2016/2017;Boston Celtics;Orlando Magic;BOS;ORL;31;29;H;O;;;117;116;H;O;1;233;1,16;6,3;1,16;6,16;1,13;6,25
2017;31;Mar;23:30;USA;NBA;2016/2017;Cleveland Cavaliers;Philadelphia 76ers;CLE;PHI;32;29;H;O;;;122;105;H;O;17;227;1,14;7;1,13;7,38;1,13;6,25
2017;31;Mar;23:00;USA;NBA;2016/2017;Charlotte Hornets;Denver Nuggets;CHA;DEN;24;32;A;O;;;122;114;H;O;8;236;1,76;2,22;1,81;2,12;1,74;2,15
2017;31;Mar;23:00;USA;NBA;2016/2017;Toronto Raptors;Indiana Pacers;TOR;IND;28;25;H;O;;;111;100;H;O;11;211;1,41;3,26;1,41;3,15;1,4;3,05
2017;31;Mar;02:30;USA;NBA;2016/2017;Portland Trail Blazers;Houston Rockets;POR;HOU;32;31;H;O;;;117;107;H;O;10;224;2,01;1,92;2,02;1,88;1,95;1,86
2017;31;Mar;02:00;USA;NBA;2016/2017;Phoenix Suns;Los Angeles Clippers;PHX;LAC;35;31;H;O;;;118;124;A;O;6;242;5,2;1,21;5,12;1,21;6;1,14
2017;31;Mar;00:00;USA;NBA;2016/2017;Chicago Bulls;Cleveland Cavaliers;CHI;CLE;22;28;A;U;;;99;93;H;U;6;192;2,89;1,49;2,86;1,48;2,8;1,45
2017;31;Mar;00:00;USA;NBA;2016/2017;Minnesota Timberwolves;Los Angeles Lakers;MIN;LAL;37;37;D;O;;;119;104;H;O;15;223;1,16;6,5;1,15;6,37;1,12;6,5
2017;30;Mar;23:30;USA;NBA;2016/2017;Detroit Pistons;Brooklyn Nets;DET;BKN;16;18;A;U;;;90;89;H;U;1;179;1,42;3,16;1,42;3,14;1,4;3,1
2017;30;Mar;02:30;USA;NBA;2016/2017;Los Angeles Clippers;Washington Wizards;LAC;WAS;39;31;H;O;;;133;124;H;O;9;257;1,49;2,88;1,5;2,8;1,47;2,75
2017;30;Mar;02:30;USA;NBA;2016/2017;Sacramento Kings;Utah Jazz;SAC;UTA;14;34;A;U;;;82;112;A;U;30;194;3,86;1,32;3,81;1,31;3,65;1,3
2017;30;Mar;01:30;USA;NBA;2016/2017;San Antonio Spurs;Golden State Warriors;SAS;GSW;33;17;H;U;;;98;110;A;O;12;208;1,53;2,73;1,53;2,71;1,52;2,67
2017;30;Mar;00:00;USA;NBA;2016/2017;Memphis Grizzlies;Indiana Pacers;MEM;IND;38;24;H;O;;;110;97;H;O;13;207;1,52;2,8;1,51;2,77;1,47;2,75
2017;30;Mar;00:00;USA;NBA;2016/2017;New Orleans Pelicans;Dallas Mavericks;NOP;DAL;27;23;H;U;;;121;118;H;O;3;239;1,5;2,87;1,5;2,8;1,54;2,65
2017;29;Mar;23:30;USA;NBA;2016/2017;Boston Celtics;Milwaukee Bucks;BOS;MIL;24;24;D;U;;;100;103;A;O;3;203;1,31;4,1;1,28;4,11;1,26;4
2017;29;Mar;23:30;USA;NBA;2016/2017;New York Knicks;Miami Heat;NYK;MIA;22;24;A;U;;;88;105;A;U;17;193;2,31;1,71;2,29;1,7;2,15;1,74
2017;29;Mar;23:30;USA;NBA;2016/2017;Toronto Raptors;Charlotte Hornets;TOR;CHA;19;22;A;U;;;106;110;A;O;4;216;1,38;3,38;1,38;3,35;1,35;3,3
2017;29;Mar;23:00;USA;NBA;2016/2017;Orlando Magic;Oklahoma City Thunder;ORL;OKC;18;20;A;U;102;102;106;114;A;O;8;220;3,12;1,43;2,99;1,45;3;1,41
